Analysis id 1020	Biotype 1020	Stable id 1023
2	processed_pseudogene	OTTHUMG00000037586
2	protein_coding	OTTHUMG00000037563
2	protein_coding	OTTHUMG00000037621
2	processed_pseudogene	OTTHUMG00000037617
2	protein_coding	OTTHUMG00000037618
2	processed_transcript	OTTHUMG00000037620
2	processed_transcript	OTTHUMG00000037619
2	processed_pseudogene	OTTHUMG00000037614
2	processed_pseudogene	OTTHUMG00000037612
2	processed_transcript	OTTHUMG00000037611
2	processed_pseudogene	OTTHUMG00000037613
2	processed_pseudogene	OTTHUMG00000037615
2	processed_pseudogene	OTTHUMG00000037616
2	processed_pseudogene	OTTHUMG00000057825
2	unprocessed_pseudogene	OTTHUMG00000037622
2	unprocessed_pseudogene	OTTHUMG00000037623
2	processed_transcript	OTTHUMG00000037610
2	protein_coding	OTTHUMG00000037700
2	processed_pseudogene	OTTHUMG00000037699
2	processed_pseudogene	OTTHUMG00000037696
2	protein_coding	OTTHUMG00000037697
2	protein_coding	OTTHUMG00000037698
2	processed_transcript	OTTHUMG00000041233
2	protein_coding	OTTHUMG00000037701
2	protein_coding	OTTHUMG00000037592
2	processed_pseudogene	OTTHUMG00000057827
2	protein_coding	OTTHUMG00000037593
2	protein_coding	OTTHUMG00000037595
2	protein_coding	OTTHUMG00000037793
2	protein_coding	OTTHUMG00000037965
2	processed_pseudogene	OTTHUMG00000039501
2	processed_pseudogene	OTTHUMG00000039502
2	protein_coding	OTTHUMG00000039503
2	protein_coding	OTTHUMG00000039771
2	protein_coding	OTTHUMG00000039768
2	protein_coding	OTTHUMG00000039769
2	protein_coding	OTTHUMG00000039770
2	protein_coding	OTTHUMG00000039772
2	processed_transcript	OTTHUMG00000041424
2	processed_transcript	OTTHUMG00000165038
2	protein_coding	OTTHUMG00000039773
2	processed_transcript	OTTHUMG00000039975
2	protein_coding	OTTHUMG00000039974
2	protein_coding	OTTHUMG00000040044
2	processed_pseudogene	OTTHUMG00000040047
2	protein_coding	OTTHUMG00000040046
2	protein_coding	OTTHUMG00000040045
2	unitary_pseudogene	OTTHUMG00000040095
2	protein_coding	OTTHUMG00000040043
2	protein_coding	OTTHUMG00000153446
2	processed_pseudogene	OTTHUMG00000037916
2	processed_pseudogene	OTTHUMG00000037918
2	protein_coding	OTTHUMG00000037919
2	processed_pseudogene	OTTHUMG00000037628
2	processed_transcript	OTTHUMG00000041351
2	processed_transcript	OTTHUMG00000037661
2	protein_coding	OTTHUMG00000037629
2	processed_transcript	OTTHUMG00000037660
2	processed_pseudogene	OTTHUMG00000037659
2	protein_coding	OTTHUMG00000037627
2	protein_coding	OTTHUMG00000058947
2	processed_transcript	OTTHUMG00000037662
2	protein_coding	OTTHUMG00000037663
2	processed_pseudogene	OTTHUMG00000038007
2	protein_coding	OTTHUMG00000038006
2	processed_transcript	OTTHUMG00000039470
2	protein_coding	OTTHUMG00000039462
2	processed_transcript	OTTHUMG00000039467
2	protein_coding	OTTHUMG00000039471
2	processed_pseudogene	OTTHUMG00000039469
2	protein_coding	OTTHUMG00000039463
2	protein_coding	OTTHUMG00000039464
2	processed_pseudogene	OTTHUMG00000039466
2	processed_pseudogene	OTTHUMG00000039468
2	processed_transcript	OTTHUMG00000039465
2	processed_transcript	OTTHUMG00000037758
2	protein_coding	OTTHUMG00000037771
2	processed_transcript	OTTHUMG00000037755
2	processed_transcript	OTTHUMG00000037756
2	protein_coding	OTTHUMG00000037759
2	processed_transcript	OTTHUMG00000037760
2	processed_pseudogene	OTTHUMG00000037761
2	protein_coding	OTTHUMG00000037753
2	protein_coding	OTTHUMG00000037757
2	processed_transcript	OTTHUMG00000037778
2	protein_coding	OTTHUMG00000037779
2	processed_transcript	OTTHUMG00000037789
2	protein_coding	OTTHUMG00000037790
2	processed_transcript	OTTHUMG00000037791
2	protein_coding	OTTHUMG00000037788
2	protein_coding	OTTHUMG00000037837
2	protein_coding	OTTHUMG00000037960
2	processed_pseudogene	OTTHUMG00000037961
2	processed_pseudogene	OTTHUMG00000037957
2	protein_coding	OTTHUMG00000037958
2	processed_transcript	OTTHUMG00000037959
2	protein_coding	OTTHUMG00000038023
2	protein_coding	OTTHUMG00000038024
2	protein_coding	OTTHUMG00000038025
2	protein_coding	OTTHUMG00000038022
2	protein_coding	OTTHUMG00000038027
2	processed_pseudogene	OTTHUMG00000039489
2	processed_transcript	OTTHUMG00000039487
2	protein_coding	OTTHUMG00000039486
2	processed_transcript	OTTHUMG00000039488
2	protein_coding	OTTHUMG00000037835
2	processed_transcript	OTTHUMG00000037834
2	protein_coding	OTTHUMG00000037833
2	processed_transcript	OTTHUMG00000037849
2	processed_transcript	OTTHUMG00000037832
2	processed_pseudogene	OTTHUMG00000037847
2	processed_transcript	OTTHUMG00000037848
2	protein_coding	OTTHUMG00000037820
2	processed_transcript	OTTHUMG00000037823
2	processed_transcript	OTTHUMG00000037825
2	protein_coding	OTTHUMG00000037819
2	processed_pseudogene	OTTHUMG00000037821
2	protein_coding	OTTHUMG00000037822
2	protein_coding	OTTHUMG00000037824
2	processed_pseudogene	OTTHUMG00000037888
2	unprocessed_pseudogene	OTTHUMG00000057829
2	protein_coding	OTTHUMG00000037889
2	protein_coding	OTTHUMG00000037923
2	processed_pseudogene	OTTHUMG00000037922
2	protein_coding	OTTHUMG00000037929
2	processed_transcript	OTTHUMG00000041309
2	processed_pseudogene	OTTHUMG00000057831
2	processed_transcript	OTTHUMG00000040084
2	processed_transcript	OTTHUMG00000041308
2	processed_transcript	OTTHUMG00000040085
2	processed_pseudogene	OTTHUMG00000157018
2	processed_pseudogene	OTTHUMG00000037943
2	processed_transcript	OTTHUMG00000037944
2	processed_transcript	OTTHUMG00000037946
2	protein_coding	OTTHUMG00000037945
2	protein_coding	OTTHUMG00000037947
2	processed_transcript	OTTHUMG00000037976
2	processed_transcript	OTTHUMG00000037977
2	protein_coding	OTTHUMG00000037981
2	processed_transcript	OTTHUMG00000037978
2	processed_transcript	OTTHUMG00000037979
2	processed_transcript	OTTHUMG00000037980
2	processed_transcript	OTTHUMG00000037982
2	processed_transcript	OTTHUMG00000037983
2	processed_transcript	OTTHUMG00000038016
2	processed_transcript	OTTHUMG00000038017
2	processed_transcript	OTTHUMG00000038015
2	processed_transcript	OTTHUMG00000038014
2	processed_pseudogene	OTTHUMG00000039618
2	protein_coding	OTTHUMG00000039619
2	protein_coding	OTTHUMG00000039620
2	protein_coding	OTTHUMG00000039621
2	processed_transcript	OTTHUMG00000039623
2	processed_pseudogene	OTTHUMG00000039622
2	protein_coding	OTTHUMG00000037963
2	processed_pseudogene	OTTHUMG00000057833
2	processed_pseudogene	OTTHUMG00000040751
2	protein_coding	OTTHUMG00000039987
2	processed_transcript	OTTHUMG00000041432
2	processed_pseudogene	OTTHUMG00000157020
2	protein_coding	OTTHUMG00000040468
2	processed_pseudogene	OTTHUMG00000040469
2	processed_pseudogene	OTTHUMG00000040746
2	processed_pseudogene	OTTHUMG00000040745
2	processed_pseudogene	OTTHUMG00000040744
2	processed_pseudogene	OTTHUMG00000040743
2	processed_pseudogene	OTTHUMG00000040742
2	processed_pseudogene	OTTHUMG00000040741
2	protein_coding	OTTHUMG00000040740
2	processed_pseudogene	OTTHUMG00000040739
2	protein_coding	OTTHUMG00000040527
2	processed_pseudogene	OTTHUMG00000040747
2	processed_transcript	OTTHUMG00000041433
2	processed_transcript	OTTHUMG00000041434
2	processed_transcript	OTTHUMG00000041431
2	processed_transcript	OTTHUMG00000041435
2	protein_coding	OTTHUMG00000040071
2	processed_pseudogene	OTTHUMG00000037995
2	protein_coding	OTTHUMG00000037994
2	protein_coding	OTTHUMG00000039955
2	processed_pseudogene	OTTHUMG00000039950
2	protein_coding	OTTHUMG00000039954
2	processed_pseudogene	OTTHUMG00000039951
2	protein_coding	OTTHUMG00000039953
2	processed_transcript	OTTHUMG00000039952
2	processed_transcript	OTTHUMG00000041413
2	protein_coding	OTTHUMG00000040061
2	protein_coding	OTTHUMG00000040059
2	protein_coding	OTTHUMG00000040060
2	processed_pseudogene	OTTHUMG00000040062
2	processed_pseudogene	OTTHUMG00000040064
2	polymorphic_pseudogene	OTTHUMG00000040065
2	protein_coding	OTTHUMG00000039543
2	processed_transcript	OTTHUMG00000039587
2	protein_coding	OTTHUMG00000039586
2	processed_pseudogene	OTTHUMG00000039588
2	processed_pseudogene	OTTHUMG00000039591
2	processed_pseudogene	OTTHUMG00000039590
2	processed_pseudogene	OTTHUMG00000039589
2	processed_pseudogene	OTTHUMG00000039601
2	processed_pseudogene	OTTHUMG00000039534
2	processed_transcript	OTTHUMG00000041437
2	processed_transcript	OTTHUMG00000039532
2	processed_transcript	OTTHUMG00000039533
2	processed_pseudogene	OTTHUMG00000039531
2	processed_pseudogene	OTTHUMG00000039535
2	processed_pseudogene	OTTHUMG00000039565
2	processed_transcript	OTTHUMG00000039564
2	protein_coding	OTTHUMG00000039649
2	processed_transcript	OTTHUMG00000039648
2	processed_transcript	OTTHUMG00000039650
2	processed_transcript	OTTHUMG00000039651
2	processed_pseudogene	OTTHUMG00000039693
2	processed_pseudogene	OTTHUMG00000039882
2	protein_coding	OTTHUMG00000039883
2	processed_pseudogene	OTTHUMG00000039884
2	processed_pseudogene	OTTHUMG00000039885
2	processed_transcript	OTTHUMG00000039886
2	processed_transcript	OTTHUMG00000039911
2	protein_coding	OTTHUMG00000039909
2	processed_transcript	OTTHUMG00000039910
2	processed_pseudogene	OTTHUMG00000039930
2	processed_transcript	OTTHUMG00000040729
2	processed_pseudogene	OTTHUMG00000039929
2	processed_pseudogene	OTTHUMG00000039931
2	processed_transcript	OTTHUMG00000040503
2	processed_transcript	OTTHUMG00000039932
2	processed_pseudogene	OTTHUMG00000039933
2	protein_coding	OTTHUMG00000040107
2	processed_pseudogene	OTTHUMG00000040502
2	processed_pseudogene	OTTHUMG00000040728
2	processed_pseudogene	OTTHUMG00000040749
2	processed_pseudogene	OTTHUMG00000039599
2	processed_transcript	OTTHUMG00000039598
2	protein_coding	OTTHUMG00000039597
2	protein_coding	OTTHUMG00000039635
2	protein_coding	OTTHUMG00000039691
2	protein_coding	OTTHUMG00000039690
2	protein_coding	OTTHUMG00000039705
2	processed_pseudogene	OTTHUMG00000039964
2	protein_coding	OTTHUMG00000039965
2	processed_pseudogene	OTTHUMG00000040031
2	processed_pseudogene	OTTHUMG00000039863
2	processed_pseudogene	OTTHUMG00000039864
2	protein_coding	OTTHUMG00000039865
2	unprocessed_pseudogene	OTTHUMG00000039866
2	protein_coding	OTTHUMG00000039867
2	processed_transcript	OTTHUMG00000039869
2	processed_transcript	OTTHUMG00000039868
2	unprocessed_pseudogene	OTTHUMG00000057835
2	processed_pseudogene	OTTHUMG00000039858
2	processed_pseudogene	OTTHUMG00000039857
2	processed_pseudogene	OTTHUMG00000039856
2	processed_pseudogene	OTTHUMG00000057837
2	processed_transcript	OTTHUMG00000039859
2	processed_transcript	OTTHUMG00000039860
2	processed_pseudogene	OTTHUMG00000163727
2	processed_transcript	OTTHUMG00000039861
2	protein_coding	OTTHUMG00000039862
2	processed_transcript	OTTHUMG00000039875
2	processed_transcript	OTTHUMG00000039874
2	protein_coding	OTTHUMG00000039996
2	processed_pseudogene	OTTHUMG00000039997
2	protein_coding	OTTHUMG00000039994
2	processed_transcript	OTTHUMG00000040016
2	processed_pseudogene	OTTHUMG00000040017
2	processed_transcript	OTTHUMG00000039995
2	processed_transcript	OTTHUMG00000039993
2	processed_transcript	OTTHUMG00000040014
2	protein_coding	OTTHUMG00000040013
2	processed_transcript	OTTHUMG00000150375
2	processed_transcript	OTTHUMG00000040015
2	protein_coding	OTTHUMG00000040104
2	processed_transcript	OTTHUMG00000040105
2	processed_pseudogene	OTTHUMG00000040101
2	protein_coding	OTTHUMG00000040102
2	protein_coding	OTTHUMG00000040103
2	processed_pseudogene	OTTHUMG00000040399
2	protein_coding	OTTHUMG00000040398
2	processed_pseudogene	OTTHUMG00000040400
2	protein_coding	OTTHUMG00000040401
2	processed_transcript	OTTHUMG00000040397
2	protein_coding	OTTHUMG00000040396
2	protein_coding	OTTHUMG00000040474
2	processed_pseudogene	OTTHUMG00000040475
2	protein_coding	OTTHUMG00000040079
2	processed_transcript	OTTHUMG00000040077
2	processed_pseudogene	OTTHUMG00000040078
2	processed_transcript	OTTHUMG00000040080
2	processed_transcript	OTTHUMG00000040081
2	protein_coding	OTTHUMG00000040508
2	processed_transcript	OTTHUMG00000040510
2	processed_transcript	OTTHUMG00000040511
2	processed_pseudogene	OTTHUMG00000057839
2	processed_transcript	OTTHUMG00000040509
2	unprocessed_pseudogene	OTTHUMG00000040557
2	processed_transcript	OTTHUMG00000040555
2	unprocessed_pseudogene	OTTHUMG00000040629
2	unprocessed_pseudogene	OTTHUMG00000040556
2	protein_coding	OTTHUMG00000040091
2	protein_coding	OTTHUMG00000040090
2	processed_transcript	OTTHUMG00000040132
2	processed_pseudogene	OTTHUMG00000040133
2	processed_transcript	OTTHUMG00000161248
2	protein_coding	OTTHUMG00000040221
2	processed_pseudogene	OTTHUMG00000040518
2	processed_transcript	OTTHUMG00000040519
2	protein_coding	OTTHUMG00000153447
2	unprocessed_pseudogene	OTTHUMG00000040521
2	unprocessed_pseudogene	OTTHUMG00000040520
2	protein_coding	OTTHUMG00000040706
2	protein_coding	OTTHUMG00000040707
2	protein_coding	OTTHUMG00000040868
2	processed_pseudogene	OTTHUMG00000040998
2	processed_pseudogene	OTTHUMG00000040997
2	unprocessed_pseudogene	OTTHUMG00000041114
2	protein_coding	OTTHUMG00000040869
2	processed_pseudogene	OTTHUMG00000041166
2	protein_coding	OTTHUMG00000041112
2	processed_pseudogene	OTTHUMG00000041167
2	processed_pseudogene	OTTHUMG00000041113
2	unprocessed_pseudogene	OTTHUMG00000041115
2	processed_transcript	OTTHUMG00000041449
2	processed_pseudogene	OTTHUMG00000040999
2	processed_pseudogene	OTTHUMG00000041163
2	processed_pseudogene	OTTHUMG00000041165
2	protein_coding	OTTHUMG00000041164
2	protein_coding	OTTHUMG00000040647
2	protein_coding	OTTHUMG00000040572
2	transcribed_unprocessed_pseudogene	OTTHUMG00000040573
2	protein_coding	OTTHUMG00000040648
2	processed_transcript	OTTHUMG00000040649
2	protein_coding	OTTHUMG00000040579
2	processed_transcript	OTTHUMG00000040653
2	protein_coding	OTTHUMG00000040575
2	protein_coding	OTTHUMG00000040576
2	processed_pseudogene	OTTHUMG00000040577
2	processed_transcript	OTTHUMG00000040651
2	processed_pseudogene	OTTHUMG00000040200
2	protein_coding	OTTHUMG00000040212
2	processed_transcript	OTTHUMG00000041416
2	protein_coding	OTTHUMG00000040213
2	protein_coding	OTTHUMG00000040207
2	protein_coding	OTTHUMG00000040211
2	protein_coding	OTTHUMG00000040198
2	unprocessed_pseudogene	OTTHUMG00000040209
2	protein_coding	OTTHUMG00000040199
2	processed_pseudogene	OTTHUMG00000040197
2	processed_pseudogene	OTTHUMG00000040202
2	protein_coding	OTTHUMG00000040193
2	protein_coding	OTTHUMG00000040203
2	protein_coding	OTTHUMG00000040204
2	protein_coding	OTTHUMG00000040205
2	protein_coding	OTTHUMG00000040206
2	processed_pseudogene	OTTHUMG00000040208
2	processed_pseudogene	OTTHUMG00000040210
2	protein_coding	OTTHUMG00000040196
2	protein_coding	OTTHUMG00000040201
2	processed_pseudogene	OTTHUMG00000040215
2	processed_pseudogene	OTTHUMG00000040216
2	processed_pseudogene	OTTHUMG00000040217
2	protein_coding	OTTHUMG00000040194
2	protein_coding	OTTHUMG00000040214
2	protein_coding	OTTHUMG00000040195
2	processed_pseudogene	OTTHUMG00000040455
2	protein_coding	OTTHUMG00000040446
2	processed_pseudogene	OTTHUMG00000040445
2	protein_coding	OTTHUMG00000040447
2	protein_coding	OTTHUMG00000040460
2	protein_coding	OTTHUMG00000040459
2	protein_coding	OTTHUMG00000040456
2	protein_coding	OTTHUMG00000040458
2	protein_coding	OTTHUMG00000040457
2	protein_coding	OTTHUMG00000040461
2	protein_coding	OTTHUMG00000040463
2	protein_coding	OTTHUMG00000040453
2	protein_coding	OTTHUMG00000040448
2	protein_coding	OTTHUMG00000040450
2	processed_pseudogene	OTTHUMG00000040449
2	protein_coding	OTTHUMG00000040480
2	protein_coding	OTTHUMG00000040452
2	processed_transcript	OTTHUMG00000041417
2	protein_coding	OTTHUMG00000040481
2	protein_coding	OTTHUMG00000040462
2	processed_transcript	OTTHUMG00000040386
2	processed_pseudogene	OTTHUMG00000040385
2	protein_coding	OTTHUMG00000040382
2	protein_coding	OTTHUMG00000040387
2	protein_coding	OTTHUMG00000040388
2	protein_coding	OTTHUMG00000040384
2	protein_coding	OTTHUMG00000040380
2	protein_coding	OTTHUMG00000040376
2	protein_coding	OTTHUMG00000040378
2	processed_transcript	OTTHUMG00000153448
2	processed_transcript	OTTHUMG00000078489
2	processed_pseudogene	OTTHUMG00000040381
2	processed_pseudogene	OTTHUMG00000040383
2	protein_coding	OTTHUMG00000040389
2	protein_coding	OTTHUMG00000040377
2	protein_coding	OTTHUMG00000040423
2	processed_transcript	OTTHUMG00000040425
2	protein_coding	OTTHUMG00000040424
2	processed_pseudogene	OTTHUMG00000040422
2	protein_coding	OTTHUMG00000151321
2	processed_transcript	OTTHUMG00000151377
2	protein_coding	OTTHUMG00000151359
2	protein_coding	OTTHUMG00000086933
2	protein_coding	OTTHUMG00000151366
2	processed_transcript	OTTHUMG00000151364
2	processed_transcript	OTTHUMG00000151363
2	processed_transcript	OTTHUMG00000151365
2	processed_transcript	OTTHUMG00000151367
2	processed_transcript	OTTHUMG00000151358
2	processed_transcript	OTTHUMG00000151362
2	processed_transcript	OTTHUMG00000151361
2	processed_transcript	OTTHUMG00000151360
2	protein_coding	OTTHUMG00000151381
2	processed_transcript	OTTHUMG00000151378
2	processed_transcript	OTTHUMG00000151375
2	processed_transcript	OTTHUMG00000151379
2	processed_transcript	OTTHUMG00000151376
2	processed_transcript	OTTHUMG00000151380
2	processed_transcript	OTTHUMG00000151368
2	processed_transcript	OTTHUMG00000151369
2	processed_transcript	OTTHUMG00000151371
2	processed_transcript	OTTHUMG00000151389
2	protein_coding	OTTHUMG00000151370
2	processed_transcript	OTTHUMG00000151390
2	processed_transcript	OTTHUMG00000151387
2	processed_transcript	OTTHUMG00000151388
2	protein_coding	OTTHUMG00000090271
2	processed_transcript	OTTHUMG00000151383
2	processed_transcript	OTTHUMG00000151384
2	processed_transcript	OTTHUMG00000151382
2	protein_coding	OTTHUMG00000059697
2	protein_coding	OTTHUMG00000151407
2	processed_transcript	OTTHUMG00000151406
2	processed_transcript	OTTHUMG00000151409
2	processed_transcript	OTTHUMG00000151395
2	processed_transcript	OTTHUMG00000151394
2	processed_transcript	OTTHUMG00000151393
2	processed_transcript	OTTHUMG00000151428
2	processed_transcript	OTTHUMG00000151432
2	processed_transcript	OTTHUMG00000151427
2	processed_transcript	OTTHUMG00000151429
2	processed_transcript	OTTHUMG00000151435
2	protein_coding	OTTHUMG00000090329
2	processed_transcript	OTTHUMG00000151430
2	protein_coding	OTTHUMG00000090328
2	processed_transcript	OTTHUMG00000151434
2	protein_coding	OTTHUMG00000112441
2	processed_transcript	OTTHUMG00000151471
2	processed_transcript	OTTHUMG00000151418
2	protein_coding	OTTHUMG00000090279
2	processed_transcript	OTTHUMG00000151419
2	protein_coding	OTTHUMG00000090305
2	protein_coding	OTTHUMG00000090304
2	processed_transcript	OTTHUMG00000151467
2	unprocessed_pseudogene	OTTHUMG00000151484
2	protein_coding	OTTHUMG00000151485
2	processed_pseudogene	OTTHUMG00000151489
2	processed_transcript	OTTHUMG00000151488
2	protein_coding	OTTHUMG00000151490
2	processed_transcript	OTTHUMG00000151491
2	processed_transcript	OTTHUMG00000151486
2	processed_transcript	OTTHUMG00000151487
2	processed_pseudogene	OTTHUMG00000151582
2	processed_transcript	OTTHUMG00000151581
2	processed_pseudogene	OTTHUMG00000151417
2	processed_transcript	OTTHUMG00000151420
2	processed_transcript	OTTHUMG00000151424
2	processed_transcript	OTTHUMG00000151425
2	protein_coding	OTTHUMG00000090333
2	processed_transcript	OTTHUMG00000151423
2	processed_transcript	OTTHUMG00000151422
2	processed_transcript	OTTHUMG00000151421
2	processed_transcript	OTTHUMG00000151462
