VEGA gene ID	Pathway stable ID
OTTHUMG00000155679	REACT_19397
OTTHUMG00000155679	REACT_19118
OTTHUMG00000130480	REACT_71
OTTHUMG00000130480	REACT_12627
OTTHUMG00000130480	REACT_15525
OTTHUMG00000130478	REACT_71
OTTHUMG00000130478	REACT_12627
OTTHUMG00000130478	REACT_15525
OTTHUMG00000155659	REACT_71
OTTHUMG00000155659	REACT_12627
OTTHUMG00000155659	REACT_15525
OTTHUMG00000130485	REACT_2159
OTTHUMG00000130485	REACT_1797
OTTHUMG00000130485	REACT_2085
OTTHUMG00000130485	REACT_2099
OTTHUMG00000130485	REACT_1986
OTTHUMG00000130485	REACT_1014
OTTHUMG00000130485	REACT_71
OTTHUMG00000130485	REACT_79
OTTHUMG00000130485	REACT_1477
OTTHUMG00000130485	REACT_1404
OTTHUMG00000130485	REACT_1762
OTTHUMG00000130485	REACT_6167
OTTHUMG00000130485	REACT_6145
OTTHUMG00000130485	REACT_6152
OTTHUMG00000130485	REACT_13698
OTTHUMG00000130485	REACT_9491
OTTHUMG00000130485	REACT_13819
OTTHUMG00000130485	REACT_15550
OTTHUMG00000130485	REACT_15380
OTTHUMG00000130485	REACT_17015
OTTHUMG00000130483	REACT_152
OTTHUMG00000130483	REACT_2137
OTTHUMG00000130483	REACT_1538
OTTHUMG00000130483	REACT_1041
OTTHUMG00000130483	REACT_1072
OTTHUMG00000130483	REACT_6820
OTTHUMG00000130483	REACT_6785
OTTHUMG00000130483	REACT_6828
OTTHUMG00000130483	REACT_6871
OTTHUMG00000130483	REACT_6761
OTTHUMG00000130483	REACT_6850
OTTHUMG00000130483	REACT_6867
OTTHUMG00000130483	REACT_6837
OTTHUMG00000130483	REACT_6781
OTTHUMG00000130483	REACT_6904
OTTHUMG00000130483	REACT_6954
OTTHUMG00000130483	REACT_8017
OTTHUMG00000130483	REACT_21279
OTTHUMG00000130481	REACT_953
OTTHUMG00000130481	REACT_1974
OTTHUMG00000130481	REACT_1309
OTTHUMG00000130481	REACT_1788
OTTHUMG00000130481	REACT_71
OTTHUMG00000130481	REACT_12627
OTTHUMG00000130481	REACT_14835
OTTHUMG00000130481	REACT_21352
OTTHUMG00000129889	REACT_604
OTTHUMG00000129889	REACT_24970
OTTHUMG00000129890	REACT_995
OTTHUMG00000129890	REACT_578
OTTHUMG00000129890	REACT_107
OTTHUMG00000129862	REACT_17003
OTTHUMG00000129862	REACT_16957
OTTHUMG00000129862	REACT_22258
OTTHUMG00000129860	REACT_604
OTTHUMG00000129860	REACT_24970
OTTHUMG00000129839	REACT_71
OTTHUMG00000129839	REACT_12627
OTTHUMG00000129839	REACT_15525
OTTHUMG00000155544	REACT_15370
OTTHUMG00000155544	REACT_13477
OTTHUMG00000155544	REACT_13685
OTTHUMG00000155544	REACT_18307
OTTHUMG00000155544	REACT_18347
OTTHUMG00000155544	REACT_18422
OTTHUMG00000155525	REACT_13
OTTHUMG00000155525	REACT_13796
OTTHUMG00000155525	REACT_15518
OTTHUMG00000155525	REACT_19305
OTTHUMG00000155525	REACT_19419
OTTHUMG00000155525	REACT_19397
OTTHUMG00000155525	REACT_19118
OTTHUMG00000155525	REACT_20679
OTTHUMG00000155525	REACT_20506
OTTHUMG00000129838	REACT_20639
OTTHUMG00000129838	REACT_20518
OTTHUMG00000129838	REACT_20605
OTTHUMG00000129838	REACT_21257
OTTHUMG00000155526	REACT_1826
OTTHUMG00000155526	REACT_216
OTTHUMG00000155526	REACT_257
OTTHUMG00000155526	REACT_476
OTTHUMG00000155526	REACT_311
OTTHUMG00000155526	REACT_2253
OTTHUMG00000129803	REACT_14797
OTTHUMG00000129803	REACT_18372
OTTHUMG00000129803	REACT_21340
OTTHUMG00000157268	REACT_212
OTTHUMG00000157268	REACT_474
OTTHUMG00000157268	REACT_6256
OTTHUMG00000157268	REACT_6361
OTTHUMG00000157268	REACT_6185
OTTHUMG00000157268	REACT_6288
OTTHUMG00000157268	REACT_6190
OTTHUMG00000157268	REACT_6804
OTTHUMG00000157268	REACT_6757
OTTHUMG00000157268	REACT_6916
OTTHUMG00000157268	REACT_9395
OTTHUMG00000157268	REACT_7991
OTTHUMG00000157268	REACT_9441
OTTHUMG00000157268	REACT_15518
OTTHUMG00000157268	REACT_19118
OTTHUMG00000129804	REACT_2159
OTTHUMG00000129804	REACT_1797
OTTHUMG00000129804	REACT_2085
OTTHUMG00000129804	REACT_2099
OTTHUMG00000129804	REACT_1986
OTTHUMG00000129804	REACT_1014
OTTHUMG00000129804	REACT_71
OTTHUMG00000129804	REACT_79
OTTHUMG00000129804	REACT_1477
OTTHUMG00000129804	REACT_1404
OTTHUMG00000129804	REACT_1762
OTTHUMG00000129804	REACT_6167
OTTHUMG00000129804	REACT_6145
OTTHUMG00000129804	REACT_6152
OTTHUMG00000129804	REACT_13698
OTTHUMG00000129804	REACT_9491
OTTHUMG00000129804	REACT_13819
OTTHUMG00000129804	REACT_15550
OTTHUMG00000129804	REACT_15380
OTTHUMG00000129804	REACT_17015
OTTHUMG00000129789	REACT_1195
OTTHUMG00000129789	REACT_498
OTTHUMG00000129789	REACT_20
OTTHUMG00000129789	REACT_798
OTTHUMG00000129789	REACT_999
OTTHUMG00000129789	REACT_762
OTTHUMG00000129789	REACT_604
OTTHUMG00000129789	REACT_634
OTTHUMG00000129789	REACT_2077
OTTHUMG00000129789	REACT_962
OTTHUMG00000129789	REACT_15370
OTTHUMG00000129789	REACT_13477
OTTHUMG00000129789	REACT_13685
OTTHUMG00000129789	REACT_332
OTTHUMG00000129789	REACT_614
OTTHUMG00000129789	REACT_661
OTTHUMG00000129789	REACT_524
OTTHUMG00000129789	REACT_622
OTTHUMG00000129789	REACT_11061
OTTHUMG00000129789	REACT_12033
OTTHUMG00000129789	REACT_6900
OTTHUMG00000129789	REACT_12005
OTTHUMG00000129789	REACT_12076
OTTHUMG00000129789	REACT_12002
OTTHUMG00000129789	REACT_9417
OTTHUMG00000129789	REACT_12606
OTTHUMG00000129789	REACT_12579
OTTHUMG00000129789	REACT_17025
OTTHUMG00000129789	REACT_16888
OTTHUMG00000129789	REACT_12056
OTTHUMG00000129789	REACT_12058
OTTHUMG00000129789	REACT_12077
OTTHUMG00000129789	REACT_18334
OTTHUMG00000129789	REACT_23898
OTTHUMG00000129789	REACT_18266
OTTHUMG00000129789	REACT_23847
OTTHUMG00000129789	REACT_20593
OTTHUMG00000129789	REACT_20568
OTTHUMG00000129789	REACT_20563
OTTHUMG00000129789	REACT_22232
OTTHUMG00000129789	REACT_23837
OTTHUMG00000129789	REACT_23891
OTTHUMG00000155335	REACT_13723
OTTHUMG00000155335	REACT_13477
OTTHUMG00000155335	REACT_13685
OTTHUMG00000155335	REACT_15425
OTTHUMG00000155335	REACT_15293
OTTHUMG00000129719	REACT_14797
OTTHUMG00000129719	REACT_14828
OTTHUMG00000129719	REACT_16983
OTTHUMG00000129719	REACT_19184
OTTHUMG00000129719	REACT_16903
OTTHUMG00000129719	REACT_18283
OTTHUMG00000129719	REACT_21340
OTTHUMG00000044208	REACT_13723
OTTHUMG00000044208	REACT_13477
OTTHUMG00000044208	REACT_13685
OTTHUMG00000044208	REACT_15518
OTTHUMG00000044208	REACT_19305
OTTHUMG00000044208	REACT_19118
OTTHUMG00000044208	REACT_20679
OTTHUMG00000044208	REACT_20506
OTTHUMG00000044208	REACT_23947
OTTHUMG00000044208	REACT_23910
OTTHUMG00000129718	REACT_13723
OTTHUMG00000129718	REACT_13477
OTTHUMG00000129718	REACT_13685
OTTHUMG00000129718	REACT_15518
OTTHUMG00000129718	REACT_19305
OTTHUMG00000129718	REACT_19118
OTTHUMG00000129718	REACT_20679
OTTHUMG00000129718	REACT_20506
OTTHUMG00000129718	REACT_23947
OTTHUMG00000129718	REACT_23910
OTTHUMG00000128679	REACT_20
OTTHUMG00000128679	REACT_798
OTTHUMG00000128679	REACT_604
OTTHUMG00000128679	REACT_15518
OTTHUMG00000128679	REACT_23876
OTTHUMG00000128679	REACT_23765
OTTHUMG00000128679	REACT_23905
OTTHUMG00000128679	REACT_25149
OTTHUMG00000128679	REACT_25300
OTTHUMG00000128671	REACT_682
OTTHUMG00000128671	REACT_910
OTTHUMG00000128671	REACT_152
OTTHUMG00000128671	REACT_383
OTTHUMG00000128671	REACT_11203
OTTHUMG00000128671	REACT_11123
OTTHUMG00000128671	REACT_12507
OTTHUMG00000128671	REACT_17015
OTTHUMG00000128671	REACT_22426
OTTHUMG00000128671	REACT_21300
OTTHUMG00000128671	REACT_22161
OTTHUMG00000128671	REACT_25046
OTTHUMG00000155360	REACT_14797
OTTHUMG00000155360	REACT_14828
OTTHUMG00000155360	REACT_14819
OTTHUMG00000155360	REACT_15380
OTTHUMG00000155360	REACT_19184
OTTHUMG00000155360	REACT_18283
OTTHUMG00000155360	REACT_19189
OTTHUMG00000155360	REACT_21340
OTTHUMG00000155361	REACT_18368
OTTHUMG00000155361	REACT_18356
OTTHUMG00000155361	REACT_15380
OTTHUMG00000155358	REACT_6894
OTTHUMG00000155358	REACT_6890
OTTHUMG00000155358	REACT_6788
OTTHUMG00000155358	REACT_6809
OTTHUMG00000155358	REACT_9047
OTTHUMG00000155358	REACT_6783
OTTHUMG00000155358	REACT_8005
OTTHUMG00000155358	REACT_6782
OTTHUMG00000155358	REACT_9020
OTTHUMG00000155358	REACT_8006
OTTHUMG00000155358	REACT_6802
OTTHUMG00000155358	REACT_6900
OTTHUMG00000155358	REACT_6966
OTTHUMG00000155358	REACT_6976
OTTHUMG00000155358	REACT_7980
OTTHUMG00000155358	REACT_21281
OTTHUMG00000155358	REACT_22442
OTTHUMG00000155358	REACT_22232
OTTHUMG00000155358	REACT_21308
OTTHUMG00000155358	REACT_21399
OTTHUMG00000155358	REACT_21368
OTTHUMG00000155358	REACT_25380
OTTHUMG00000155358	REACT_25281
OTTHUMG00000155358	REACT_25351
OTTHUMG00000155358	REACT_25024
OTTHUMG00000155358	REACT_25222
OTTHUMG00000155358	REACT_25018
OTTHUMG00000128670	REACT_216
OTTHUMG00000128670	REACT_18410
OTTHUMG00000128670	REACT_18265
OTTHUMG00000090589	REACT_11044
OTTHUMG00000090589	REACT_11051
OTTHUMG00000090589	REACT_19351
OTTHUMG00000090589	REACT_18266
OTTHUMG00000090589	REACT_19342
OTTHUMG00000090589	
OTTHUMG00000090537	REACT_14797
OTTHUMG00000090537	REACT_14828
OTTHUMG00000090537	REACT_14819
OTTHUMG00000090537	REACT_19184
OTTHUMG00000090537	REACT_17041
OTTHUMG00000090537	REACT_18283
OTTHUMG00000090537	REACT_21340
OTTHUMG00000125549	REACT_14797
OTTHUMG00000125549	REACT_18319
OTTHUMG00000125549	REACT_21340
OTTHUMG00000154896	REACT_18368
OTTHUMG00000154896	REACT_18356
OTTHUMG00000154896	REACT_15380
OTTHUMG00000154896	REACT_17015
OTTHUMG00000154896	REACT_22426
OTTHUMG00000154896	REACT_23878
OTTHUMG00000154896	REACT_22161
OTTHUMG00000154896	REACT_25091
OTTHUMG00000154896	REACT_23810
OTTHUMG00000119035	REACT_24941
OTTHUMG00000154996	REACT_20
OTTHUMG00000154996	REACT_798
OTTHUMG00000154996	REACT_604
OTTHUMG00000154996	REACT_15295
OTTHUMG00000154996	REACT_15526
OTTHUMG00000154996	REACT_15426
OTTHUMG00000154996	REACT_2202
OTTHUMG00000154996	REACT_162
OTTHUMG00000154996	REACT_1505
OTTHUMG00000154996	REACT_11061
OTTHUMG00000154996	REACT_12079
OTTHUMG00000154996	REACT_12056
OTTHUMG00000154996	REACT_14797
OTTHUMG00000154996	REACT_15380
OTTHUMG00000154996	REACT_18274
OTTHUMG00000154996	REACT_19184
OTTHUMG00000154996	REACT_23862
OTTHUMG00000154996	REACT_18283
OTTHUMG00000154996	REACT_23876
OTTHUMG00000154996	REACT_23905
OTTHUMG00000154996	REACT_23767
OTTHUMG00000154996	REACT_18325
OTTHUMG00000090245	REACT_6900
OTTHUMG00000090245	REACT_22232
OTTHUMG00000090245	REACT_23837
OTTHUMG00000090245	REACT_23891
OTTHUMG00000119030	REACT_22205
OTTHUMG00000119030	REACT_18266
OTTHUMG00000119030	REACT_22292
OTTHUMG00000090601	REACT_22205
OTTHUMG00000090601	REACT_18266
OTTHUMG00000090601	REACT_22292
OTTHUMG00000151342	REACT_6900
OTTHUMG00000151342	REACT_19344
OTTHUMG00000151342	REACT_19324
OTTHUMG00000151474	REACT_1046
OTTHUMG00000151474	REACT_25367
OTTHUMG00000133409	REACT_1698
OTTHUMG00000133409	REACT_21330
OTTHUMG00000151574	REACT_19271
OTTHUMG00000151574	REACT_19279
OTTHUMG00000151574	REACT_18266
OTTHUMG00000133354	REACT_13
OTTHUMG00000133354	REACT_16925
OTTHUMG00000133349	REACT_19351
OTTHUMG00000133349	REACT_18266
OTTHUMG00000133349	REACT_19226
OTTHUMG00000133349	REACT_19342
OTTHUMG00000133349	REACT_19230
OTTHUMG00000152399	REACT_14797
OTTHUMG00000152399	REACT_15488
OTTHUMG00000152399	REACT_19184
OTTHUMG00000152400	REACT_14797
OTTHUMG00000152400	REACT_15488
OTTHUMG00000152400	REACT_19184
OTTHUMG00000133350	REACT_6305
OTTHUMG00000133350	REACT_22393
OTTHUMG00000152884	REACT_24941
OTTHUMG00000133337	REACT_14797
OTTHUMG00000133337	REACT_18372
OTTHUMG00000133337	REACT_19184
OTTHUMG00000133337	REACT_19327
OTTHUMG00000133337	REACT_18290
OTTHUMG00000133337	REACT_21340
OTTHUMG00000133296	REACT_14797
OTTHUMG00000133296	REACT_14828
OTTHUMG00000133296	REACT_14819
OTTHUMG00000133296	REACT_21340
OTTHUMG00000150020	REACT_16888
OTTHUMG00000150020	REACT_18334
OTTHUMG00000150020	REACT_18312
OTTHUMG00000150020	REACT_18266
OTTHUMG00000133295	REACT_14797
OTTHUMG00000133295	REACT_14828
OTTHUMG00000133295	REACT_14819
OTTHUMG00000133295	REACT_15344
OTTHUMG00000133295	REACT_19184
OTTHUMG00000133295	REACT_19231
OTTHUMG00000133295	REACT_21340
OTTHUMG00000059125	REACT_22172
OTTHUMG00000059125	REACT_22186
OTTHUMG00000059125	REACT_22344
OTTHUMG00000059117	REACT_6959
OTTHUMG00000059117	REACT_6784
OTTHUMG00000059117	REACT_9431
OTTHUMG00000059117	REACT_22297
OTTHUMG00000059117	REACT_13433
OTTHUMG00000059118	REACT_6959
OTTHUMG00000059118	REACT_6784
OTTHUMG00000059118	REACT_13433
OTTHUMG00000059119	REACT_6959
OTTHUMG00000059119	REACT_6784
OTTHUMG00000059119	REACT_13433
OTTHUMG00000059120	REACT_6959
OTTHUMG00000059120	REACT_6784
OTTHUMG00000059120	REACT_13433
OTTHUMG00000059122	REACT_6959
OTTHUMG00000059122	REACT_6784
OTTHUMG00000059122	REACT_13433
OTTHUMG00000059004	REACT_6959
OTTHUMG00000059004	REACT_6784
OTTHUMG00000059004	REACT_13433
OTTHUMG00000059124	REACT_6959
OTTHUMG00000059124	REACT_6784
OTTHUMG00000059124	REACT_13433
OTTHUMG00000059124	REACT_19241
OTTHUMG00000059124	REACT_22279
OTTHUMG00000059124	REACT_22258
OTTHUMG00000059123	REACT_6959
OTTHUMG00000059123	REACT_6784
OTTHUMG00000059123	REACT_13433
OTTHUMG00000133290	REACT_20
OTTHUMG00000133290	REACT_798
OTTHUMG00000133290	REACT_604
OTTHUMG00000133290	REACT_2202
OTTHUMG00000133290	REACT_14797
OTTHUMG00000133290	REACT_19184
OTTHUMG00000133290	REACT_18283
OTTHUMG00000133688	REACT_604
OTTHUMG00000133688	REACT_6900
OTTHUMG00000133688	REACT_12526
OTTHUMG00000133688	REACT_12555
OTTHUMG00000133688	REACT_12051
OTTHUMG00000133688	REACT_12519
OTTHUMG00000133688	REACT_22232
OTTHUMG00000133688	REACT_23837
OTTHUMG00000133688	REACT_23891
OTTHUMG00000133272	REACT_11061
OTTHUMG00000133272	REACT_13638
OTTHUMG00000133272	REACT_13776
OTTHUMG00000133272	REACT_11044
OTTHUMG00000133272	REACT_11051
OTTHUMG00000133272	REACT_13720
OTTHUMG00000133272	REACT_14797
OTTHUMG00000133272	REACT_19184
OTTHUMG00000133272	REACT_18407
OTTHUMG00000153327	REACT_15370
OTTHUMG00000153327	REACT_13477
OTTHUMG00000153327	REACT_13685
OTTHUMG00000153327	REACT_15461
OTTHUMG00000153327	REACT_22336
OTTHUMG00000153327	REACT_22149
OTTHUMG00000153327	REACT_22223
OTTHUMG00000153327	REACT_22126
OTTHUMG00000133261	REACT_15370
OTTHUMG00000133261	REACT_13477
OTTHUMG00000133261	REACT_13685
OTTHUMG00000133261	REACT_15461
OTTHUMG00000133261	REACT_22336
OTTHUMG00000133261	REACT_22149
OTTHUMG00000133261	REACT_22223
OTTHUMG00000133261	REACT_22126
OTTHUMG00000133225	REACT_14797
OTTHUMG00000133225	REACT_14828
OTTHUMG00000133225	REACT_14819
OTTHUMG00000133225	REACT_19184
OTTHUMG00000133225	REACT_18283
OTTHUMG00000133225	REACT_19231
OTTHUMG00000133225	REACT_21340
OTTHUMG00000133222	REACT_14797
OTTHUMG00000133222	REACT_14828
OTTHUMG00000133222	REACT_16983
OTTHUMG00000133222	REACT_19184
OTTHUMG00000133222	REACT_17064
OTTHUMG00000133222	REACT_18283
OTTHUMG00000133222	REACT_21340
OTTHUMG00000133223	REACT_1949
OTTHUMG00000133223	REACT_2243
OTTHUMG00000133223	REACT_1725
OTTHUMG00000133223	REACT_1156
OTTHUMG00000133223	REACT_734
OTTHUMG00000133223	REACT_1221
OTTHUMG00000133223	REACT_2148
OTTHUMG00000133223	REACT_1574
OTTHUMG00000133223	REACT_1783
OTTHUMG00000133223	REACT_4
OTTHUMG00000133223	REACT_2014
OTTHUMG00000133223	REACT_899
OTTHUMG00000133223	REACT_152
OTTHUMG00000133223	REACT_207
OTTHUMG00000133223	REACT_829
OTTHUMG00000133223	REACT_383
OTTHUMG00000133223	REACT_309
OTTHUMG00000133223	REACT_1625
OTTHUMG00000133223	REACT_85
OTTHUMG00000133223	REACT_1614
OTTHUMG00000133223	REACT_2160
OTTHUMG00000133223	REACT_1208
OTTHUMG00000133223	REACT_2254
OTTHUMG00000133223	REACT_1538
OTTHUMG00000133223	REACT_9029
OTTHUMG00000133223	REACT_13
OTTHUMG00000133223	REACT_938
OTTHUMG00000133223	REACT_578
OTTHUMG00000133223	REACT_6185
OTTHUMG00000133223	REACT_6288
OTTHUMG00000133223	REACT_13648
OTTHUMG00000133223	REACT_6785
OTTHUMG00000133223	REACT_6821
OTTHUMG00000133223	REACT_6828
OTTHUMG00000133223	REACT_6871
OTTHUMG00000133223	REACT_6761
OTTHUMG00000133223	REACT_6850
OTTHUMG00000133223	REACT_6837
OTTHUMG00000133223	REACT_6781
OTTHUMG00000133223	REACT_6954
OTTHUMG00000133223	REACT_9031
OTTHUMG00000133223	REACT_9453
OTTHUMG00000133223	REACT_9003
OTTHUMG00000133223	REACT_11063
OTTHUMG00000133223	REACT_11045
OTTHUMG00000133223	REACT_13464
OTTHUMG00000133223	REACT_20549
OTTHUMG00000133223	REACT_13565
OTTHUMG00000133223	REACT_20605
OTTHUMG00000133223	REACT_25325
OTTHUMG00000133223	REACT_24994
OTTHUMG00000133223	REACT_21279
OTTHUMG00000133223	REACT_21300
OTTHUMG00000133223	REACT_21267
OTTHUMG00000133223	REACT_21257
OTTHUMG00000133224	REACT_14797
OTTHUMG00000133224	REACT_14828
OTTHUMG00000133224	REACT_19184
OTTHUMG00000133224	REACT_19231
OTTHUMG00000133224	REACT_21340
OTTHUMG00000133220	REACT_1195
OTTHUMG00000133220	REACT_498
OTTHUMG00000133220	REACT_762
OTTHUMG00000133220	REACT_456
OTTHUMG00000133220	REACT_976
OTTHUMG00000133220	REACT_332
OTTHUMG00000133220	REACT_6838
OTTHUMG00000133220	REACT_11163
OTTHUMG00000133220	REACT_21285
OTTHUMG00000133220	REACT_21387
OTTHUMG00000133189	REACT_14797
OTTHUMG00000133189	REACT_14828
OTTHUMG00000133189	REACT_14819
OTTHUMG00000133189	REACT_15344
OTTHUMG00000133189	REACT_19184
OTTHUMG00000133189	REACT_19231
OTTHUMG00000133189	REACT_21340
OTTHUMG00000133185	REACT_11117
OTTHUMG00000133185	REACT_11238
OTTHUMG00000133185	REACT_11193
OTTHUMG00000149891	REACT_16888
OTTHUMG00000149891	REACT_13552
OTTHUMG00000149891	REACT_18334
OTTHUMG00000149891	REACT_18312
OTTHUMG00000149891	REACT_18266
OTTHUMG00000149892	REACT_16888
OTTHUMG00000149892	REACT_13552
OTTHUMG00000149892	REACT_18334
OTTHUMG00000149892	REACT_18312
OTTHUMG00000149892	REACT_18266
OTTHUMG00000133179	REACT_570
OTTHUMG00000133179	REACT_508
OTTHUMG00000133179	REACT_1195
OTTHUMG00000133179	REACT_498
OTTHUMG00000133179	REACT_762
OTTHUMG00000133179	REACT_976
OTTHUMG00000133179	REACT_332
OTTHUMG00000133179	REACT_524
OTTHUMG00000133179	REACT_11061
OTTHUMG00000133179	REACT_12056
OTTHUMG00000133179	REACT_9470
OTTHUMG00000133179	REACT_21272
OTTHUMG00000133179	REACT_21270
OTTHUMG00000133179	REACT_12464
OTTHUMG00000153428	REACT_604
OTTHUMG00000153428	REACT_24970
OTTHUMG00000133165	REACT_6185
OTTHUMG00000133165	REACT_6288
OTTHUMG00000133165	REACT_11149
OTTHUMG00000133165	REACT_11103
OTTHUMG00000133165	REACT_6835
OTTHUMG00000133165	REACT_11123
OTTHUMG00000133165	REACT_11235
OTTHUMG00000133165	REACT_19187
OTTHUMG00000133165	REACT_19287
OTTHUMG00000133165	REACT_19400
OTTHUMG00000133160	REACT_1319
OTTHUMG00000133160	REACT_1190
OTTHUMG00000133160	REACT_380
OTTHUMG00000133160	REACT_22279
OTTHUMG00000133160	REACT_22258
OTTHUMG00000133155	REACT_71
OTTHUMG00000133155	REACT_15306
OTTHUMG00000133155	REACT_15482
OTTHUMG00000133156	REACT_19323
OTTHUMG00000133156	REACT_22258
OTTHUMG00000059238	REACT_15518
OTTHUMG00000059238	REACT_19298
OTTHUMG00000059238	REACT_19397
OTTHUMG00000059238	REACT_19118
OTTHUMG00000058922	REACT_17015
OTTHUMG00000058922	REACT_22433
OTTHUMG00000058922	REACT_22426
OTTHUMG00000058922	REACT_22423
OTTHUMG00000058922	REACT_22387
OTTHUMG00000058922	REACT_22161
OTTHUMG00000133126	REACT_682
OTTHUMG00000133126	REACT_910
OTTHUMG00000133126	REACT_2203
OTTHUMG00000133126	REACT_152
OTTHUMG00000133126	REACT_383
OTTHUMG00000133126	REACT_20
OTTHUMG00000133126	REACT_798
OTTHUMG00000133126	REACT_1280
OTTHUMG00000133126	REACT_604
OTTHUMG00000133126	REACT_318
OTTHUMG00000133126	REACT_9480
OTTHUMG00000133126	REACT_9411
OTTHUMG00000133126	REACT_11039
OTTHUMG00000133126	REACT_9509
OTTHUMG00000133126	REACT_11050
OTTHUMG00000133126	REACT_11123
OTTHUMG00000133126	REACT_22205
OTTHUMG00000133126	REACT_15364
OTTHUMG00000133126	REACT_15296
OTTHUMG00000133126	REACT_15451
OTTHUMG00000133126	REACT_15479
OTTHUMG00000133126	REACT_15510
OTTHUMG00000133126	REACT_16936
OTTHUMG00000133126	REACT_17029
OTTHUMG00000133126	REACT_16956
OTTHUMG00000133126	REACT_16967
OTTHUMG00000133126	REACT_17004
OTTHUMG00000133126	REACT_16952
OTTHUMG00000133126	REACT_17015
OTTHUMG00000133126	REACT_18266
OTTHUMG00000133126	REACT_22365
OTTHUMG00000133126	REACT_21391
OTTHUMG00000133126	REACT_21300
OTTHUMG00000133126	REACT_25201
OTTHUMG00000133126	REACT_24970
OTTHUMG00000133085	REACT_14797
OTTHUMG00000133085	REACT_18372
OTTHUMG00000133085	REACT_21340
OTTHUMG00000133082	REACT_14797
OTTHUMG00000133082	REACT_18372
OTTHUMG00000133082	REACT_21340
OTTHUMG00000133078	REACT_1195
OTTHUMG00000133078	REACT_498
OTTHUMG00000133078	REACT_762
OTTHUMG00000133078	REACT_456
OTTHUMG00000133078	REACT_976
OTTHUMG00000133078	REACT_332
OTTHUMG00000133078	REACT_6838
OTTHUMG00000133078	REACT_11163
OTTHUMG00000133078	REACT_21393
OTTHUMG00000133078	REACT_21285
OTTHUMG00000133078	REACT_21387
OTTHUMG00000048238	REACT_11054
OTTHUMG00000048238	REACT_11041
OTTHUMG00000048238	REACT_11053
OTTHUMG00000048238	REACT_11048
OTTHUMG00000048238	REACT_11040
OTTHUMG00000048238	REACT_13433
OTTHUMG00000048238	REACT_13567
OTTHUMG00000048238	REACT_13705
OTTHUMG00000048238	REACT_13812
OTTHUMG00000048238	REACT_22258
OTTHUMG00000154750	REACT_20639
OTTHUMG00000154750	REACT_20514
OTTHUMG00000154750	REACT_20605
OTTHUMG00000154750	REACT_21257
OTTHUMG00000086747	REACT_15518
OTTHUMG00000086747	REACT_19305
OTTHUMG00000086747	REACT_19118
OTTHUMG00000086747	REACT_20547
OTTHUMG00000155203	REACT_14797
OTTHUMG00000155203	REACT_14828
OTTHUMG00000155203	REACT_19184
OTTHUMG00000155203	REACT_19327
OTTHUMG00000155203	REACT_21340
OTTHUMG00000133107	REACT_14797
OTTHUMG00000133107	REACT_14828
OTTHUMG00000133107	REACT_14819
OTTHUMG00000133107	REACT_15344
OTTHUMG00000133107	REACT_19184
OTTHUMG00000133107	REACT_19231
OTTHUMG00000133107	REACT_21340
OTTHUMG00000133058	REACT_15380
OTTHUMG00000133058	REACT_15428
OTTHUMG00000155341	REACT_15380
OTTHUMG00000155341	REACT_15428
OTTHUMG00000133052	REACT_2159
OTTHUMG00000133052	REACT_1797
OTTHUMG00000133052	REACT_2085
OTTHUMG00000133052	REACT_2099
OTTHUMG00000133052	REACT_1986
OTTHUMG00000133052	REACT_1014
OTTHUMG00000133052	REACT_71
OTTHUMG00000133052	REACT_79
OTTHUMG00000133052	REACT_1477
OTTHUMG00000133052	REACT_1404
OTTHUMG00000133052	REACT_1762
OTTHUMG00000133052	REACT_6167
OTTHUMG00000133052	REACT_6145
OTTHUMG00000133052	REACT_6152
OTTHUMG00000133052	REACT_13698
OTTHUMG00000133052	REACT_9491
OTTHUMG00000133052	REACT_13819
OTTHUMG00000133052	REACT_15550
OTTHUMG00000133052	REACT_15380
OTTHUMG00000133052	REACT_17015
OTTHUMG00000133059	REACT_1022
OTTHUMG00000133059	REACT_2054
OTTHUMG00000133059	REACT_216
OTTHUMG00000133059	REACT_1201
OTTHUMG00000133059	REACT_6256
OTTHUMG00000133059	REACT_6918
OTTHUMG00000133059	REACT_6266
OTTHUMG00000133059	REACT_6185
OTTHUMG00000133059	REACT_9058
OTTHUMG00000133023	REACT_1698
OTTHUMG00000133023	REACT_1776
OTTHUMG00000133023	REACT_522
OTTHUMG00000154801	REACT_15518
OTTHUMG00000154801	REACT_15480
OTTHUMG00000132994	REACT_847
OTTHUMG00000132994	REACT_13
OTTHUMG00000132992	REACT_16969
OTTHUMG00000132992	REACT_17044
OTTHUMG00000132989	REACT_2108
OTTHUMG00000132989	REACT_1541
OTTHUMG00000132989	REACT_160
OTTHUMG00000132989	REACT_1473
OTTHUMG00000132989	REACT_735
OTTHUMG00000132989	REACT_22279
OTTHUMG00000132989	REACT_22258
OTTHUMG00000154690	REACT_1859
OTTHUMG00000154690	REACT_474
OTTHUMG00000132960	REACT_14797
OTTHUMG00000132960	REACT_18372
OTTHUMG00000132960	REACT_19184
OTTHUMG00000132960	REACT_19327
OTTHUMG00000132960	REACT_21340
OTTHUMG00000132943	REACT_1046
OTTHUMG00000132943	REACT_16904
